ID,TYPE,LONGITUD,LATITUD,EQUIPAMENT,NOM_BARRI
2471,K014,2.145.195,41.408.958,BUS -131--,el Putxet i el Farró
2472,K014,2.205.824,41.411.242,BUS -H14-V29--,Provençals del Poblenou
2473,K014,2.141.435,41.425.139,BUS -19-76--,Montbau
2474,K014,2.163.801,41.383.075,BUS -55-H16-D50--,el Raval
2475,K014,2.131.906,41.375.449,BUS -D20-52--,Sants
2476,K015,2.131.906,41.375.449,NITBUS -N14-N2-N28--,Sants
2477,K014,2.134.343,41.375.399,BUS -D20-52--,Sants
2478,K015,2.174.825,41.374.544,NITBUS -N0-N6--,el Poble-sec
2479,K014,2.117.414,41.399.097,BUS -V3--,Sarrià
2480,K014,2.200.976,4.144.767,BUS -11-60-V33--,Baró de Viver
2481,K014,2.167.667,41.435.361,BUS -122--,Can Peguera
2482,K014,2.128.058,41.408.387,BUS -123--,Sant Gervasi - la Bonanova
2483,K014,2.180.674,41.398.642,BUS -6-7-H12--,el Fort Pienc
2484,K015,2.114.862,41.401.613,NITBUS -N8--,Sarrià
2485,K015,2.143.565,41.399.214,NITBUS -N8--,Sant Gervasi - Galvany
2486,K014,2.129.431,41.411.644,BUS -123--,Sant Gervasi - la Bonanova
2487,K014,2.162.525,41.367.186,BUS -150--,el Poble-sec
2488,K015,2.190.886,41.442.783,NITBUS -N3-N9--,Sant Andreu
2489,K014,2.188.242,41.442.269,BUS -H4-M19--,Sant Andreu
2490,K014,2.158.406,4.136.713,BUS -55--,el Poble-sec
2491,K014,2.149.596,41.374.155,BUS -13-23-46-65-79-165-L70-L72-L80-L86--,el Poble-sec
2492,K014,2.130.903,41.342.791,BUS -23--,la Marina del Prat Vermell
2493,K014,2.215.506,41.407.018,BUS -H16--,Diagonal Mar i el Front Marítim del Poblenou
2494,K015,2.136.249,41.391.992,NITBUS -N0--,Sant Gervasi - Galvany
2495,K014,2.096.571,41.431.661,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2496,K015,2.177.442,41.403.239,NITBUS -N0-N1-N9--,la Sagrada Família
2497,K015,2.157.587,4.142.578,NITBUS -N4--,el Carmel
2498,K014,219.092,41.406.185,BUS -H12--,el Parc i la Llacuna del Poblenou
2499,K014,212.966,41.428.436,BUS -112--,Sant Genís dels Agudells
2500,K015,2.170.027,41.438.821,NITBUS -N6--,la Guineueta
2501,K014,2.174.076,41.437.786,BUS -47-D40-V29-D50-182--,la Guineueta
2502,K014,2.125.803,41.390.866,BUS -70--,Pedralbes
2503,K014,2.179.461,4.142.865,BUS -34-122-H6-V29--,Vilapicina i la Torre Llobeta
2504,K015,2.140.043,41.368.327,NITBUS -N1-N13-N15-N16-N17-N18--,la Bordeta
2505,K014,2.172.934,41.421.253,BUS -39-V23--,el Guinardó
2506,K015,2.213.146,41.404.822,NITBUS -N28--,Diagonal Mar i el Front Marítim del Poblenou
2507,K014,216.631,41.416.427,BUS -114--,Can Baró
2508,K015,2.174.076,41.437.786,NITBUS -N1-N6--,la Guineueta
2509,K014,2.140.336,41.391.363,BUS -6-7-33-34-63-67-V9--,les Corts
2510,K014,2.164.304,41.421.881,BUS -117--,la Font d'en Fargues
2511,K014,2.165.321,41.423.368,BUS -117--,la Font d'en Fargues
2512,K014,2.134.012,41.420.998,BUS -124--,Vallcarca i els Penitents
2513,K014,2.159.932,4.143.382,BUS -185--,Horta
2514,K014,2.179.095,41.446.243,BUS -127--,les Roquetes
2515,K014,2.171.478,4.144.712,BUS -127--,les Roquetes
2516,K014,2.144.592,41.411.446,BUS -22-V17--,Vallcarca i els Penitents
2517,K014,2.111.945,41.328.888,BUS -21--,la Marina del Prat Vermell
2518,K014,2.124.855,4.141.082,BUS -196--,Sant Gervasi - la Bonanova
2519,K014,2.178.056,41.417.016,BUS -117--,el Guinardó
2520,K014,2.117.962,41.385.863,BUS -L97-H6-E97-E98-E79-E43-E30--,la Maternitat i Sant Ramon
2521,K014,2.090.659,41.424.041,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2522,K014,2.087.397,41.423.311,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2523,K014,2.163.292,41.427.796,BUS -19-102-87-H2-V23--,Horta
2524,K014,2.155.703,41.410.984,BUS -116--,la Salut
2525,K014,2.185.047,41.416.637,BUS -192-H8-V25--,el Camp de l'Arpa del Clot
2526,K015,2.199.038,41.400.504,NITBUS -N6--,el Poblenou
2527,K014,2.131.289,41.417.943,BUS -124--,Sant Gervasi - la Bonanova
2528,K014,2.096.419,41.417.093,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2529,K014,2.096.892,41.419.992,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2530,K014,2.099.686,41.425.666,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2531,K014,2.096.521,4.142.089,BUS -128--,"Vallvidrera, el Tibidabo i les Planes"
2532,K014,2.206.771,41.404.453,BUS -B20-136--,el Poblenou
2533,K015,2.159.549,41.419.724,NITBUS -N4-N5--,el Carmel
2534,K014,2.186.102,41.421.148,BUS -126-V27--,la Sagrera
2535,K015,2.139.088,41.418.653,NITBUS -N4--,Vallcarca i els Penitents
2536,K014,2.134.634,41.366.648,BUS -91-V3--,la Bordeta
2537,K014,2.121.644,41.388.147,BUS -63-78-V5--,Pedralbes
2538,K015,2.143.216,41.386.022,NITBUS -N3--,la Nova Esquerra de l'Eixample
2539,K014,2.168.167,41.427.398,BUS -19-V25--,la Font d'en Fargues
2540,K014,2.154.553,41.353.157,BUS -107--,el Poble-sec
2541,K014,2.154.699,41.355.287,BUS -107--,el Poble-sec
2542,K014,2.152.435,41.375.714,BUS -13-91-L95-E95--,Sant Antoni
2543,K014,214.364,41.380.503,BUS -27-78-109-115-V7-H10-D40--,la Nova Esquerra de l'Eixample
2544,K015,2.170.425,41.408.343,NITBUS -N4--,el Baix Guinardó
2545,K014,2.190.735,41.453.451,BUS -126--,la Trinitat Vella
2546,K014,2.190.723,41.451.157,BUS -126--,la Trinitat Vella
2547,K014,2.169.635,41.373.928,BUS -121--,el Poble-sec
2548,K014,2.096.601,41.417.929,BUS -118--,"Vallvidrera, el Tibidabo i les Planes"
2549,K014,2.175.316,41.427.989,BUS -132--,Vilapicina i la Torre Llobeta
2550,K014,2.159.992,41.367.922,BUS -100--,el Poble-sec
2551,K014,2.190.784,41.444.215,BUS -M19--,Sant Andreu
2552,K014,2.170.885,41.388.388,BUS -22--,la Dreta de l'Eixample
2553,K014,217.603,41.454.364,BUS -199-183--,Torre Baró
2554,K014,2.180.718,41.460.435,BUS -199-183--,Torre Baró
2555,K014,2.1825,41.466.675,BUS -197--,Vallbona
2556,K014,2.184.662,41.427.697,BUS -62-96-V29--,la Sagrera
2557,K015,214.566,41.391.811,NITBUS -N12--,l'Antiga Esquerra de l'Eixample
2558,K014,2.204.638,41.422.818,BUS -33-V31-136--,la Verneda i la Pau
2559,K014,2.143.001,41.371.754,BUS -91--,Hostafrancs
2560,K015,2.140.743,41.399.822,NITBUS -N8--,Sant Gervasi - Galvany
2561,K015,2.137.566,41.403.086,NITBUS -N8--,Sant Gervasi - la Bonanova
2562,K015,2.123.371,41.4,NITBUS -N7--,Sarrià
2563,K014,2.209.171,41.420.328,BUS -60-H12--,la Verneda i la Pau
2564,K014,2.155.598,41.412.096,BUS -116--,la Salut
2565,K014,215.449,41.439.906,BUS -V25--,Horta
2566,K014,2.153.177,41.433.146,BUS -102-V21-V25-V23--,Horta
2567,K014,2.172.832,41.441.868,BUS -11-D40-V29--,Verdun
2568,K014,2.144.253,41.396.972,BUS -68-V11--,Sant Gervasi - Galvany
2569,K015,2.144.253,41.396.972,NITBUS -N7--,Sant Gervasi - Galvany
2570,K014,2.137.583,41.402.651,BUS -H6--,Sant Gervasi - la Bonanova
2571,K014,2.192.069,41.412.382,BUS -33--,el Clot
2572,K015,2.165.732,41.395.607,NITBUS -N6--,la Dreta de l'Eixample
2573,K015,2.157.736,41.389.718,NITBUS -N3-N8--,l'Antiga Esquerra de l'Eixample
2574,K015,2.148.944,41.420.104,NITBUS -N4-N5--,el Coll
2575,K015,214.595,41.415.337,NITBUS -N4-N5--,Vallcarca i els Penitents
2576,K014,2.200.994,41.435.252,BUS -60--,el Bon Pastor
2577,K014,2.199.411,41.438.704,BUS -11-H8-H4-M28--,el Bon Pastor
2578,K014,2.168.492,41.459.889,BUS -62-76-183--,Ciutat Meridiana
2579,K014,2.135.216,41.356.117,BUS -125--,la Marina de Port
2580,K014,2.171.992,41.460.514,BUS -62-76-183--,Ciutat Meridiana
2581,K015,2.151.383,41.420.156,NITBUS -N4-N5--,el Coll
2582,K014,2.181.884,41.386.527,BUS -120--,"Sant Pere, Santa Caterina i la Ribera"
2583,K014,2.209.999,41.408.913,BUS -7--,Diagonal Mar i el Front Marítim del Poblenou
2584,K014,2.213.122,41.409.682,BUS -7--,Diagonal Mar i el Front Marítim del Poblenou
2585,K014,2.170.259,41.444.248,BUS -V27--,Canyelles
2586,K015,2.177.306,41.426.681,NITBUS -N1-N6--,Vilapicina i la Torre Llobeta
2587,K014,2.182.795,41.446.394,BUS -132--,la Prosperitat
2588,K015,2.166.628,41.376.187,NITBUS -N6--,el Raval
2589,K014,2.180.763,41.419.058,BUS -19-47-V25-D50--,Navas
2590,K014,2.198.208,4.142.764,BUS -V31--,la Verneda i la Pau
2591,K014,2.159.329,41.376.491,BUS -141--,Sant Antoni
2592,K014,2.148.595,41.376.603,BUS -V7--,la Nova Esquerra de l'Eixample
2593,K014,2.186.555,41.452.755,BUS -76-D50-180-197--,la Trinitat Nova
2594,K015,2.116.863,41.403.968,NITBUS -N8--,Sarrià
2595,K014,2.185.774,41.450.702,BUS -180-197--,la Trinitat Nova
2596,K014,2.174.911,41.448.979,BUS -127--,les Roquetes
2597,K014,2.150.844,413.728,BUS -79--,el Poble-sec
2598,K014,218.936,41.436.039,BUS -133--,Sant Andreu
2599,K014,2.150.228,41.373.258,BUS -L86--,el Poble-sec
2600,K014,2.173.717,41.453.005,BUS -199--,Torre Baró
2601,K014,2.142.021,41.429.655,BUS -135--,Montbau
2602,K014,2.149.928,4.137.478,BUS -150--,el Poble-sec
2603,K014,2.159.071,41.418.026,BUS -119--,el Carmel
2604,K014,2.153.068,41.434.993,BUS -V23--,Horta
2605,K014,2.172.588,41.388.581,BUS -47-V17--,la Dreta de l'Eixample
2606,K014,2.172.375,41.401.304,BUS -19-33-34-H10-D50--,la Sagrada Família
2607,K014,2.193.357,4.144.243,BUS -11--,Sant Andreu
2608,K015,2.216.324,41.410.537,NITBUS -N7-N28--,Diagonal Mar i el Front Marítim del Poblenou
2609,K014,2.179.502,41.395.912,BUS -54--,el Fort Pienc
2610,K014,2.105.895,41.388.566,BUS -113--,Pedralbes
2611,K014,2.160.496,41.381.779,BUS -L95-E95--,Sant Antoni
2612,K014,2.176.121,41.428.159,BUS -34--,Vilapicina i la Torre Llobeta
2613,K015,2.208.642,4.141.695,NITBUS -N11--,el Besòs i el Maresme
2614,K014,2.181.942,41.375.309,BUS -BCTE--,el Barri Gòtic
2615,K014,2.192.436,41.379.386,BUS -BCTE--,la Barceloneta
2616,K014,2.161.048,41.395.266,BUS -BCTE-BCTO--,la Dreta de l'Eixample
2617,K014,2.122.692,41.386.049,BUS -BCTO--,la Maternitat i Sant Ramon
2618,K014,2.162.424,41.430.025,BUS -185-H2--,Horta
2619,K014,214.161,41.422.974,BUS -60--,la Teixonera
2620,K014,2.138.373,41.378.461,BUS -H10--,Sants
2621,K014,2.105.402,41.386.058,BUS -V1--,Pedralbes
2622,K014,213.167,41.390.489,BUS -E43--,les Corts
2623,K014,2.160.031,4.139.713,BUS -V17--,la Vila de Gràcia
2624,K014,2.183.813,41.382.847,BUS -H14--,"Sant Pere, Santa Caterina i la Ribera"
2625,K015,2.183.842,41.383.503,NITBUS -N12--,"Sant Pere, Santa Caterina i la Ribera"
2626,K015,213.601,41.404.494,NITBUS -N8--,Sant Gervasi - la Bonanova
2627,K014,2.158.769,41.413.129,BUS -116--,la Salut
2628,K015,2.147.795,4.138.187,NITBUS -N0--,la Nova Esquerra de l'Eixample
2629,K014,2.122.705,41.403.423,BUS -V9--,Sarrià
2630,K014,2.147.557,41.387.003,BUS -V9--,la Nova Esquerra de l'Eixample
2631,K014,2.220.982,41.413.869,BUS -V33--,el Besòs i el Maresme
2632,K015,2.204.818,41.396.003,NITBUS -N28--,el Poblenou
2633,K015,2.167.699,41.387.206,NITBUS -N14-N16--,la Dreta de l'Eixample
2634,K014,2.158.028,41.381.624,BUS -L95-E95--,Sant Antoni
2635,K014,2.171.317,41.362.381,BUS -88-89--,la Marina del Prat Vermell
2636,K014,2.167.186,41.359.842,BUS -88-89--,la Marina del Prat Vermell
2637,K014,2.148.483,41.345.573,BUS -88-89--,la Marina del Prat Vermell
2638,K014,2.197.248,4.138.806,BUS -100--,la Vila Olímpica del Poblenou
2639,K014,2.216.368,41.404.009,BUS -V29--,Diagonal Mar i el Front Marítim del Poblenou
2640,K015,2.209.973,41.413.836,NITBUS -N11--,el Besòs i el Maresme
2641,K014,2.187.453,41.398.614,BUS -H14--,el Parc i la Llacuna del Poblenou
2642,K015,2.187.453,41.398.614,NITBUS -N11--,el Parc i la Llacuna del Poblenou
2643,K014,2.215.826,41.417.942,BUS -H14-V33--,el Besòs i el Maresme
2644,K014,215.405,41.398.899,BUS -87--,la Vila de Gràcia
2645,K016,2.170.692,4.138.748,AEROBUS -A1--,la Dreta de l'Eixample
2646,K014,2.117.741,41.386.012,BUS -L97-E97-E98--,Pedralbes
2647,K014,2.143.667,41.396.291,BUS -198--,Sant Gervasi - Galvany
2648,K014,2.138.692,41.400.359,BUS -198--,Sant Gervasi - Galvany
2649,K014,2.145.047,41.405.088,BUS -198--,el Putxet i el Farró
2650,K014,2.187.355,41.367.998,BUS -V19--,la Barceloneta
2651,K014,2.139.896,41.399.286,BUS -198--,Sant Gervasi - Galvany
2652,K014,2.191.288,41.421.956,BUS -34-B24--,la Sagrera
2653,K015,2.191.288,41.421.956,NITBUS -N9--,la Sagrera
2654,K014,2.193.494,41.430.187,BUS -11-34-126-H8-V31-133--,Sant Andreu
2655,K014,2.145.224,41.415.123,BUS -129--,Vallcarca i els Penitents
2656,K015,217.515,41.407.365,NITBUS -N0-N1--,la Sagrada Família
2657,K015,2.156.909,41.393.591,NITBUS -N5--,l'Antiga Esquerra de l'Eixample
2658,K015,2.154.345,4.139.228,NITBUS -N8--,l'Antiga Esquerra de l'Eixample
2659,K015,2.113.468,41.401.311,NITBUS -N8--,Sarrià
2660,K014,2.195.268,41.385.223,BUS -136--,la Barceloneta
2661,K014,2.101.676,4.140.894,BUS -111--,"Vallvidrera, el Tibidabo i les Planes"
2662,K014,2.104.693,41.413.014,BUS -111--,"Vallvidrera, el Tibidabo i les Planes"
2663,K014,2.121.136,41.421.763,BUS -111--,Sant Genís dels Agudells
2664,K015,2.188.873,41.449.925,NITBUS -N3--,la Trinitat Vella
2665,K014,2.189.816,4.144.516,BUS -96-H4-M19--,Sant Andreu
2666,K015,217.815,41.463.585,NITBUS -N3--,Ciutat Meridiana
2667,K014,2.174.097,41.461.241,BUS -62-76-183--,Ciutat Meridiana
2668,K014,2.182.793,4.146.166,BUS -76-97--,Vallbona
2669,K014,2.171.701,41.391.901,BUS -7-H12-D50--,la Dreta de l'Eixample
2670,K014,2.202.718,4.144.409,BUS -11-60-V33--,el Bon Pastor
2671,K014,2.144.589,41.375.312,BUS -D20-52--,Hostafrancs
2672,K015,2.195.798,41.390.359,NITBUS -N8--,la Vila Olímpica del Poblenou
2673,K014,2.127.988,4.137.553,BUS -D20-52--,Sants - Badal
2674,K015,2.125.573,41.324.932,NITBUS -N1--,la Marina del Prat Vermell
2675,K014,2.187.104,41.423.531,BUS -62-96-V29--,la Sagrera
2676,K015,2.187.104,41.423.531,NITBUS -N3--,la Sagrera
2677,K015,2.177.372,41.462.738,NITBUS -N3--,Ciutat Meridiana
2678,K014,2.173.828,41.460.523,BUS -62-76-183--,Ciutat Meridiana
2679,K014,2.195.082,41.415.078,BUS -33-H10--,Sant Martí de Provençals
2680,K014,2.148.002,41.374.426,BUS -46-65-79-91-109-165-L70-L72-L80-L86-L94-L95-CJ-H12-H16-E95-E86-E70-E80--,Hostafrancs
2681,K014,2.137.482,41.384.638,BUS -59-78-H8--,les Corts
2682,K015,2.137.482,41.384.638,NITBUS -N0--,les Corts
2683,K015,2.179.016,41.467.101,NITBUS -N3--,Vallbona
2684,K014,2.147.738,41.409.285,BUS -22-V17--,Vallcarca i els Penitents
2685,K015,2.174.245,41.393.821,NITBUS -N1-N11-N2-N3-N7--,la Dreta de l'Eixample
2686,K014,217.555,41.439.313,BUS -76-H2-D50--,la Prosperitat
2687,K015,2.110.836,41.376.004,NITBUS -N14--,la Maternitat i Sant Ramon
2688,K014,2.129.684,41.415.538,BUS -196--,Sant Gervasi - la Bonanova
2689,K014,2.202.103,41.419.895,BUS -33-H10--,la Verneda i la Pau
2690,K015,2.203.647,41.439.345,NITBUS -N8--,el Bon Pastor
2691,K014,2.199.848,41.441.702,BUS -11-60-V33-133-M28--,el Bon Pastor
2692,K015,214.782,41.389.492,NITBUS -N3--,la Nova Esquerra de l'Eixample
2693,K014,2.185.055,41.406.641,BUS -V23--,el Clot
2694,K014,2.124.282,41.408.874,BUS -H2--,Sant Gervasi - la Bonanova
2695,K014,2.204.208,41.437.622,BUS -60-H8-V33-133--,el Bon Pastor
2696,K014,217.053,41.444.325,BUS -47--,Canyelles
2697,K015,2.187.216,41.382.983,NITBUS -N0-N6-N8--,"Sant Pere, Santa Caterina i la Ribera"
2698,K015,2.202.284,4.139.281,NITBUS -N6-N28--,la Vila Olímpica del Poblenou
2699,K014,2.1533,4.140.184,BUS -22-24-114-87-V17--,la Vila de Gràcia
2700,K015,2.163.465,41.398.871,NITBUS -N6--,la Dreta de l'Eixample
2701,K015,2.192.206,41.390.975,NITBUS -N0-N15--,la Vila Olímpica del Poblenou
2702,K015,2.193.155,41.380.544,NITBUS -N12-N28--,la Barceloneta
2703,K014,2.151.154,41.398.312,BUS -27-V15-D40--,Sant Gervasi - Galvany
2704,K014,2.145.754,41.396.924,BUS -V13--,Sant Gervasi - Galvany
2705,K014,2.169.947,41.409.532,BUS -V21--,el Baix Guinardó
2706,K014,2.168.053,41.430.554,BUS -122-V27--,el Turó de la Peira
2707,K014,2.168.084,41.430.379,BUS -V27--,Vilapicina i la Torre Llobeta
2708,K014,2.142.115,41.381.195,BUS -27-D40--,Sants
2709,K014,2.199.767,41.448.598,BUS -11-60-V33-M28-M19--,la Trinitat Vella
2710,K014,2.142.929,41.413.454,BUS -27-123--,Vallcarca i els Penitents
2711,K014,2.160.126,41.428.484,BUS -19-86-H2--,Horta
2712,K015,2.173.504,4.143.866,NITBUS -N6--,la Guineueta
2713,K014,2.175.645,41.378.758,BUS -59-V13--,el Barri Gòtic
2714,K014,2.160.785,41.413.223,BUS -24-116--,la Salut
2715,K015,2.165.902,41.404.931,NITBUS -N4--,el Camp d'en Grassot i Gràcia Nova
2716,K014,218.539,41.390.492,BUS -H16-H14--,el Parc i la Llacuna del Poblenou
2717,K015,2.176.338,41.395.124,NITBUS -N2-N3-N7--,el Fort Pienc
2718,K014,2.170.451,41.385.393,BUS -59-V13--,el Barri Gòtic
2719,K014,2.138.288,41.414.526,BUS -123-124-131-V17-V15-H4-H2-V19--,Vallcarca i els Penitents
2720,K015,2.203.395,41.415.999,NITBUS -N2--,Sant Martí de Provençals
2721,K015,2.199.829,41.418.191,NITBUS -N8--,Sant Martí de Provençals
2722,K014,2.164.762,41.387.644,BUS -63-67-V15--,l'Antiga Esquerra de l'Eixample
2723,K014,2.123.011,41.386.963,BUS -7-33-63-67-78-V5-M14-175--,la Maternitat i Sant Ramon
2724,K015,2.144.976,41.372.024,NITBUS -N1-N13-N15-N16-N17-N18--,Hostafrancs
2725,K015,2.183.823,4.143.566,NITBUS -N3--,Porta
2726,K015,217.761,41.441.625,NITBUS -N1--,la Prosperitat
2727,K015,2.187.545,41.441.756,NITBUS -N3--,Sant Andreu
2728,K014,219.315,41.430.194,BUS -H6--,Sant Andreu
2729,K014,2.179.117,41.422.107,BUS -19-47-117-V25-D50--,el Guinardó
2730,K015,2.179.117,41.422.107,NITBUS -N1-N4--,el Guinardó
2731,K014,213.739,41.409.484,BUS -131-V15--,el Putxet i el Farró
2732,K015,213.739,41.409.484,NITBUS -N5--,el Putxet i el Farró
2733,K014,2.130.805,41.375.254,BUS -70--,Sants
2734,K014,2.155.494,4.137.492,BUS -D20--,el Poble-sec
2735,K015,2.170.451,41.385.393,NITBUS -N9--,el Barri Gòtic
2736,K014,2.155.055,4.140.031,BUS -22-24-87-V17--,la Vila de Gràcia
2737,K014,2.183.041,41.430.592,BUS -62-96-126-133--,Sant Andreu
2738,K014,2.132.802,41.368.628,BUS -V3--,la Bordeta
2739,K015,2.199.569,41.448.343,NITBUS -N9--,Baró de Viver
2740,K014,2.169.342,41.387.788,BUS -55-H16-D50--,la Dreta de l'Eixample
2741,K014,2.156.819,41.415.813,BUS -24-V19--,la Salut
2742,K014,218.961,41.405.695,BUS -H12--,el Clot
2743,K014,2.119.362,41.420.828,BUS -111--,"Vallvidrera, el Tibidabo i les Planes"
2744,K015,2.186.366,41.425.051,NITBUS -N3--,la Sagrera
2745,K014,2.143.985,41.403.081,BUS -V15-198--,el Putxet i el Farró
2746,K015,2.139.252,41.405.471,NITBUS -N5--,Sant Gervasi - la Bonanova
2747,K014,2.140.049,41.391.681,BUS -6-7-33-34-63-67--,les Corts
2748,K015,2.191.924,41.390.902,NITBUS -N0-N15--,la Vila Olímpica del Poblenou
2749,K015,2.141.319,41.422.371,NITBUS -N4--,la Teixonera
2750,K014,2.129.254,41.380.011,BUS -70-175--,les Corts
2751,K014,218.308,41.387.835,BUS -47-V17-H14-V15-V19--,"Sant Pere, Santa Caterina i la Ribera"
2752,K015,2.163.389,41.393.553,NITBUS -N4-N5--,la Dreta de l'Eixample
2753,K014,212.838,41.331.112,BUS -21-109--,la Marina del Prat Vermell
2754,K014,2.140.337,4.133.498,BUS -21-109--,la Marina del Prat Vermell
2755,K015,214.219,41.338.044,NITBUS -N1--,la Marina del Prat Vermell
2756,K014,2.142.609,41.339.555,BUS -21-109--,la Marina del Prat Vermell
2757,K015,2.142.609,41.339.555,NITBUS -N1--,la Marina del Prat Vermell
2758,K015,2.117.361,41.334.083,NITBUS -N1--,la Marina del Prat Vermell
2759,K014,214.336,41.364.406,BUS -13-125--,la Marina de Port
2760,K014,2.129.226,41.397.864,BUS -68--,les Tres Torres
2761,K014,2.125.779,41.398.288,BUS -68-V7--,Sarrià
2762,K014,2.136.739,41.385,BUS -54--,les Corts
2763,K014,2.119.273,41.402.303,BUS -130--,Sarrià
2764,K014,2.162.511,41.439.425,BUS -47-76-122-V27-H4-M19-182--,la Guineueta
2765,K014,2.174.842,41.405.803,BUS -19-V21--,la Sagrada Família
2766,K014,2.178.302,41.409.848,BUS -V23-D50--,la Sagrada Família
2767,K014,214.153,41.433.063,BUS -V21--,Montbau
2768,K014,2.140.202,41.430.415,BUS -V21--,Montbau
2769,K014,2.185.031,41.382.581,BUS -47-59-D20-V15-V13-V19--,"Sant Pere, Santa Caterina i la Ribera"
2770,K015,2.192.323,41.379.196,NITBUS -N12-N28--,la Barceloneta
2771,K014,214.066,41.390.146,BUS -59-H8--,les Corts
2772,K014,2.159.426,41.375.139,BUS -D20-V9--,Sant Antoni
2773,K015,2.145.374,41.402.377,NITBUS -N5--,Sant Gervasi - Galvany
2774,K014,2.127.558,41.403.426,BUS -H4--,Sant Gervasi - la Bonanova
2775,K014,2.139.954,41.401.276,BUS -V13--,Sant Gervasi - Galvany
2776,K014,2.125.072,41.410.322,BUS -H2--,Sant Gervasi - la Bonanova
2777,K014,2.152.391,41.397.841,BUS -27-D40--,Sant Gervasi - Galvany
2778,K014,2.151.174,41.376.292,BUS -13-91-H16--,Sant Antoni
2779,K014,2.147.974,41.381.079,BUS -109-H10--,la Nova Esquerra de l'Eixample
2780,K014,2.150.133,41.373.852,BUS -13-23--,el Poble-sec
2781,K014,2.160.675,41.396.768,BUS -6-33-34-V17-H8--,la Dreta de l'Eixample
2782,K015,2.161.558,41.413.145,NITBUS -N6--,la Salut
2783,K014,2.185.215,41.385.122,BUS -V19--,"Sant Pere, Santa Caterina i la Ribera"
2784,K014,2.147.087,4.140.866,BUS -22-87-V17--,el Putxet i el Farró
2785,K015,2.137.476,41.362.101,NITBUS -N1--,la Marina de Port
2786,K014,2.200.643,41.413.936,BUS -H12--,Sant Martí de Provençals
2787,K014,2.180.785,41.447.479,BUS -H2-D50--,la Trinitat Nova
2788,K014,2.157.266,4.142.723,BUS -86-87-V21--,el Carmel
2789,K014,2.129.934,41.383.722,BUS -59-H8-V5--,les Corts
2790,K014,2.114.755,41.387.712,BUS -33--,Pedralbes
2791,K014,2.151.378,41.382.576,BUS -141--,la Nova Esquerra de l'Eixample
2792,K015,2.160.101,4.139.117,NITBUS -N5-N9--,l'Antiga Esquerra de l'Eixample
2793,K014,2.186.741,4.141.094,BUS -62-B24-V25--,el Camp de l'Arpa del Clot
2794,K015,2.186.741,4.141.094,NITBUS -N3--,el Camp de l'Arpa del Clot
2795,K014,2.144.906,41.371.736,BUS -46-65-79-91-109-165-L70-L72-L80-L86-L94-L95-H12-H16-E95-E86-E70-E80--,la Font de la Guatlla
2796,K015,2.118.042,41.404.173,NITBUS -N8--,Sarrià
2797,K015,2.174.083,41.400.719,NITBUS -N1-N9--,la Sagrada Família
2798,K014,2.177.329,41.396.132,BUS -6-7-H12--,el Fort Pienc
2799,K014,2.148.841,41.423.268,BUS -19-119-H2--,la Teixonera
2800,K015,2.175.849,41.377.816,NITBUS -N9--,el Raval
2801,K014,2.163.616,41.410.397,BUS -39--,el Camp d'en Grassot i Gràcia Nova
2802,K015,218.445,41.435.525,NITBUS -N3--,Sant Andreu
2803,K015,2.169.403,41.390.174,NITBUS -N1-N11-N2-N3-N7--,la Dreta de l'Eixample
2804,K014,2.177.092,41.404.104,BUS -V21--,la Sagrada Família
2805,K014,2.145.239,413.784,BUS -109-115-L94-CJ--,Hostafrancs
2806,K015,2.141.542,41.411.635,NITBUS -N4-N5--,el Putxet i el Farró
2807,K014,2.151.138,41.401.257,BUS -22-24-114-87-V17--,el Putxet i el Farró
2808,K015,2.151.138,41.401.257,NITBUS -N4--,el Putxet i el Farró
2809,K014,2.1079,41.383.299,BUS -67-L97-E97-E98-E79-E43-E30--,la Maternitat i Sant Ramon
