"TYPE","LONGITUD","LATITUD","EQUIPAMENT","NOM_BARRI"
"K014","2.200643","41.413936","BUS -H12--","Sant Martí de Provençals"
"K014","2.180785","41.447479","BUS -H2-D50--","la Trinitat Nova"
"K014","2.157266","41.42723","BUS -86-87-V21--","el Carmel"
"K014","2.129934","41.383722","BUS -59-H8-V5--","les Corts"
"K014","2.114755","41.387712","BUS -33--","Pedralbes"
"K014","2.151378","41.382576","BUS -141--","la Nova Esquerra de l'Eixample"
"K015","2.160101","41.39117","NITBUS -N5-N9--","l'Antiga Esquerra de l'Eixample"
"K014","2.186741","41.41094","BUS -62-B24-V25--","el Camp de l'Arpa del Clot"
"K015","2.186741","41.41094","NITBUS -N3--","el Camp de l'Arpa del Clot"
"K014","2.144906","41.371736","BUS -46-65-79-91-109-165-L70-L72-L80-L86-L94-L95-H12-H16-E95-E86-E70-E80--","la Font de la Guatlla"
"K015","2.118042","41.404173","NITBUS -N8--","Sarrià"
"K015","2.174083","41.400719","NITBUS -N1-N9--","la Sagrada Família"
"K014","2.177329","41.396132","BUS -6-7-H12--","el Fort Pienc"
"K014","2.148841","41.423268","BUS -19-119-H2--","la Teixonera"
"K015","2.175849","41.377816","NITBUS -N9--","el Raval"
"K014","2.163616","41.410397","BUS -39--","el Camp d'en Grassot i Gràcia Nova"
"K015","2.18445","41.435525","NITBUS -N3--","Sant Andreu"
"K015","2.169403","41.390174","NITBUS -N1-N11-N2-N3-N7--","la Dreta de l'Eixample"
"K014","2.177092","41.404104","BUS -V21--","la Sagrada Família"
"K014","2.145239","41.3784","BUS -109-115-L94-CJ--","Hostafrancs"
"K015","2.141542","41.411635","NITBUS -N4-N5--","el Putxet i el Farró"
"K014","2.151138","41.401257","BUS -22-24-114-87-V17--","el Putxet i el Farró"
"K015","2.151138","41.401257","NITBUS -N4--","el Putxet i el Farró"
"K014","2.1079","41.383299","BUS -67-L97-E97-E98-E79-E43-E30--","la Maternitat i Sant Ramon"
"K015","2.174697","41.39545","NITBUS -N1-N2-N3-N4-N7--","la Dreta de l'Eixample"
"K014","2.162559","41.386073","BUS -54-63-67-V13--","l'Antiga Esquerra de l'Eixample"
"K014","2.175298","41.395502","BUS -6-19-V19-D50--","la Dreta de l'Eixample"
"K014","2.152376","41.378405","BUS -V9--","la Nova Esquerra de l'Eixample"
"K014","2.194282","41.428185","BUS -11-34-126-H8-V31--","Sant Andreu"
"K015","2.194282","41.428185","NITBUS -N9--","Sant Andreu"
"K014","2.147914","41.400891","BUS -27-V15-D40--","Sant Gervasi - Galvany"
"K014","2.202413","41.394306","BUS -H16-V27--","el Poblenou"
"K014","2.201653","41.435824","BUS -11--","el Bon Pastor"
"K014","2.159523","41.372194","BUS -55-121--","el Poble-sec"
"K015","2.155062","41.396452","NITBUS -N4--","Sant Gervasi - Galvany"
"K014","2.180442","41.407342","BUS -33-34-H10-V23-D50--","la Sagrada Família"
"K015","2.182032","41.403251","NITBUS -N3--","la Sagrada Família"
"K014","2.137736","41.370388","BUS -115-V5--","la Bordeta"
"K014","2.14493","41.427164","BUS -112-185-V17--","la Vall d'Hebron"
"K014","2.161218","41.416746","BUS -114--","Can Baró"
"K014","2.20957","41.409196","BUS -7-B20-V31-136--","Diagonal Mar i el Front Marítim del Poblenou"
"K015","2.20957","41.409196","NITBUS -N6-N7--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.194729","41.405475","BUS -7--","Provençals del Poblenou"
"K014","2.179428","41.404719","BUS -33-34-B24-H10-D50--","la Sagrada Família"
"K014","2.180304","41.378876","BUS -59-120-D20-H14-V13--","el Barri Gòtic"
"K015","2.180304","41.378876","NITBUS -N0-N6--","el Barri Gòtic"
"K014","2.212465","41.416187","BUS -V31-136--","el Besòs i el Maresme"
"K014","2.111656","41.401999","BUS -V3--","Sarrià"
"K015","2.139121","41.397751","NITBUS -N7--","Sant Gervasi - Galvany"
"K014","2.1785","41.412638","BUS -19-47-117-H8-D50--","el Camp de l'Arpa del Clot"
"K014","2.107396","41.402353","BUS -130--","Sarrià"
"K014","2.142924","41.4219","BUS -119--","la Teixonera"
"K015","2.184082","41.450145","NITBUS -N1--","la Trinitat Nova"
"K014","2.087281","41.42262","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.084983","41.420128","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.161466","41.376512","BUS -V11-V9-D50--","Sant Antoni"
"K015","2.167067","41.374892","NITBUS -N0-N6--","el Poble-sec"
"K014","2.181318","41.456419","BUS -180--","Torre Baró"
"K014","2.180474","41.458869","BUS -76-199-180-197--","Torre Baró"
"K015","2.180474","41.458869","NITBUS -N3--","Torre Baró"
"K014","2.17948","41.461573","BUS -199-180-197--","Ciutat Meridiana"
"K015","2.183669","41.463001","NITBUS -N3--","Vallbona"
"K014","2.172327","41.447354","BUS -127--","les Roquetes"
"K014","2.133744","41.394879","BUS -70-H6--","les Tres Torres"
"K015","2.193445","41.431334","NITBUS -N9--","Sant Andreu"
"K014","2.157493","41.365229","BUS -13-125--","el Poble-sec"
"K014","2.155889","41.35309","BUS -21-107--","el Poble-sec"
"K015","2.197712","41.402157","NITBUS -N8--","el Poblenou"
"K014","2.129402","41.392957","BUS -V7--","Sarrià"
"K014","2.132772","41.391457","BUS -V7--","les Corts"
"K014","2.096914","41.419386","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.153773","41.398746","BUS -114--","la Vila de Gràcia"
"K014","2.147201","41.414828","BUS -129--","el Coll"
"K014","2.144391","41.416434","BUS -129--","Vallcarca i els Penitents"
"K014","2.142712","41.418249","BUS -129--","Vallcarca i els Penitents"
"K014","2.109796","41.403183","BUS -130--","Sarrià"
"K014","2.12021","41.397209","BUS -130--","Sarrià"
"K014","2.136304","41.359529","BUS -125--","la Marina de Port"
"K014","2.133539","41.369281","BUS -115--","la Bordeta"
"K014","2.112956","41.384813","BUS -67-L97-E97-E98-E79-E43-E30--","Pedralbes"
"K014","2.125645","41.395578","BUS -130--","Sarrià"
"K014","2.147866","41.424739","BUS -V17--","la Vall d'Hebron"
"K014","2.123703","41.411689","BUS -196--","Sant Gervasi - la Bonanova"
"K014","2.209362","41.413837","BUS -V29--","el Besòs i el Maresme"
"K014","2.201869","41.414236","BUS -V29--","Provençals del Poblenou"
"K014","2.207803","41.409752","BUS -B25--","Provençals del Poblenou"
"K014","2.145753","41.431342","BUS -27-60-76-V21-H4-M19--","la Vall d'Hebron"
"K014","2.194894","41.409636","BUS -H12--","el Clot"
"K015","2.194894","41.409636","NITBUS -N2--","el Clot"
"K015","2.157624","41.429169","NITBUS -N4--","el Carmel"
"K014","2.120134","41.395611","BUS -V3--","Sarrià"
"K014","2.119245","41.398129","BUS -130-V3--","Sarrià"
"K014","2.170528","41.432311","BUS -122--","el Turó de la Peira"
"K014","2.183701","41.429704","BUS -122--","Sant Andreu"
"K014","2.17193","41.419106","BUS -117--","el Guinardó"
"K014","2.13659","41.410338","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.128574","41.405077","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.12644","41.403986","BUS -123--","Sant Gervasi - la Bonanova"
"K015","2.171784","41.40751","NITBUS -N4--","la Sagrada Família"
"K015","2.180674","41.398642","NITBUS -N2-N7--","el Fort Pienc"
"K015","2.121405","41.39991","NITBUS -N7--","Sarrià"
"K015","2.161711","41.384408","NITBUS -N1-N12-N13-N14-N15-N16-N17-N2-N18-N28--","Sant Antoni"
"K014","2.139834","41.415082","BUS -123-124--","Vallcarca i els Penitents"
"K014","2.181497","41.434252","BUS -11-132--","Porta"
"K014","2.178697","41.432956","BUS -132--","Porta"
"K014","2.158007","41.368574","BUS -55--","el Poble-sec"
"K014","2.186445","41.43974","BUS -H4-M19--","Sant Andreu"
"K014","2.180442","41.461315","BUS -76-D50-199-183-197--","Ciutat Meridiana"
"K014","2.176805","41.459568","BUS -62--","Ciutat Meridiana"
"K014","2.141366","41.356745","BUS -109-V3-H16--","la Marina de Port"
"K014","2.156099","41.368574","BUS -55--","el Poble-sec"
"K014","2.131173","41.393052","BUS -70-H6--","les Tres Torres"
"K014","2.141979","41.369535","BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-H12-H16-E95-E86-E70-E80--","la Font de la Guatlla"
"K015","2.160163","41.42976","NITBUS -N4--","Horta"
"K014","2.166821","41.441979","BUS -27-47-60-122-V27--","Canyelles"
"K014","2.19543","41.40526","BUS -7--","el Poblenou"
"K015","2.215506","41.407018","NITBUS -N28--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.131044","41.343033","BUS -23--","la Marina del Prat Vermell"
"K014","2.182963","41.400616","BUS -7-H12--","el Fort Pienc"
"K015","2.147623","41.392084","NITBUS -N7--","l'Antiga Esquerra de l'Eixample"
"K014","2.124111","41.390328","BUS -6--","Pedralbes"
"K015","2.187384","41.412555","NITBUS -N9--","el Clot"
"K014","2.179699","41.462178","BUS -62-104--","Ciutat Meridiana"
"K014","2.186463","41.442367","BUS -97-104--","Sant Andreu"
"K015","2.20621","41.417662","NITBUS -N2--","Provençals del Poblenou"
"K014","2.16084","41.413972","BUS -24-V19--","la Salut"
"K014","2.159938","41.435471","BUS -185--","Horta"
"K014","2.176709","41.44642","BUS -127--","les Roquetes"
"K014","2.142373","41.371285","BUS -91-115-V5--","la Bordeta"
"K014","2.125995","41.412367","BUS -196--","Sant Gervasi - la Bonanova"
"K014","2.198882","41.400386","BUS -192--","el Poblenou"
"K014","2.18001","41.421141","BUS -117--","el Guinardó"
"K014","2.141577","41.35345","BUS -125--","la Marina del Prat Vermell"
"K014","2.143428","41.427805","BUS -27-60-76-H4-M19--","Montbau"
"K014","2.122074","41.397226","BUS -130--","Sarrià"
"K014","2.114018","41.384869","BUS -L97-H6-E97-E98-E79-E43-E30--","la Maternitat i Sant Ramon"
"K014","2.089654","41.424613","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.089717","41.424581","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.090089","41.425602","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.157795","41.424702","BUS -V23--","el Carmel"
"K014","2.124761","41.340624","BUS -23--","la Marina del Prat Vermell"
"K014","2.143287","41.424412","BUS -185-V17-M19--","la Teixonera"
"K014","2.187328","41.404913","BUS -192-V25-V23--","el Clot"
"K014","2.184641","41.441903","BUS -132--","la Prosperitat"
"K015","2.177351","41.422205","NITBUS -N6--","el Guinardó"
"K014","2.202511","41.403566","BUS -192--","el Poblenou"
"K014","2.095105","41.417919","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.100946","41.428273","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.093066","41.425955","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.09737","41.42545","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K015","2.163357","41.42846","NITBUS -N4--","Horta"
"K014","2.18637","41.422899","BUS -96--","la Sagrera"
"K015","2.191303","41.437007","NITBUS -N9--","Sant Andreu"
"K014","2.187424","41.451158","BUS -127-D50--","la Trinitat Nova"
"K014","2.171721","41.418019","BUS -39-D40-V23--","el Guinardó"
"K014","2.143216","41.386022","BUS -54--","la Nova Esquerra de l'Eixample"
"K014","2.139477","41.38279","BUS -78-V7--","Sants"
"K015","2.171595","41.408236","NITBUS -N0-N1--","la Sagrada Família"
"K014","2.173176","41.421878","BUS -39--","el Guinardó"
"K014","2.173237","41.430306","BUS -V27--","Vilapicina i la Torre Llobeta"
"K014","2.138945","41.426677","BUS -19-76--","Sant Genís dels Agudells"
"K014","2.15628","41.353887","BUS -107--","el Poble-sec"
"K014","2.153874","41.355099","BUS -107--","el Poble-sec"
"K014","2.157726","41.356459","BUS -107--","el Poble-sec"
"K014","2.16377","41.380371","BUS -120--","el Raval"
"K014","2.171472","41.419144","BUS -117-V23--","el Guinardó"
"K014","2.164532","41.374897","BUS -21-D20-H14-V11-D50--","el Poble-sec"
"K015","2.151945","41.377448","NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","la Nova Esquerra de l'Eixample"
"K014","2.116472","41.377465","BUS -D20--","la Maternitat i Sant Ramon"
"K014","2.19144","41.452913","BUS -126-127--","la Trinitat Vella"
"K014","2.168274","41.434093","BUS -122--","Can Peguera"
"K014","2.170552","41.378039","BUS -120--","el Raval"
"K014","2.162937","41.373205","BUS -121--","el Poble-sec"
"K014","2.169537","41.37445","BUS -121--","el Poble-sec"
"K014","2.096934","41.419401","BUS -118-128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.094472","41.418273","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.094918","41.417857","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.096858","41.419245","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.162324","41.406376","BUS -116--","el Camp d'en Grassot i Gràcia Nova"
"K014","2.151434","41.410692","BUS -116--","la Salut"
"K014","2.140889","41.41737","BUS -129--","Vallcarca i els Penitents"
"K014","2.180648","41.467101","BUS -197--","Vallbona"
"K014","2.149337","41.412961","BUS -116--","la Salut"
"K014","2.172299","41.418296","BUS -117--","el Guinardó"
"K014","2.160228","41.406183","BUS -116--","la Vila de Gràcia"
"K014","2.155122","41.420982","BUS -119--","el Carmel"
"K014","2.172755","41.430426","BUS -122-V27--","el Turó de la Peira"
"K015","2.176773","41.374817","NITBUS -N0-N6--","el Raval"
"K015","2.177169","41.37483","NITBUS -N0-N6--","el Raval"
"K014","2.189652","41.447985","BUS -11--","la Trinitat Vella"
"K014","2.189649","41.448149","BUS -V31--","la Trinitat Vella"
"K014","2.13493","41.398499","BUS -70--","Sant Gervasi - Galvany"
"K014","2.190717","41.448757","BUS -11-V31--","la Trinitat Vella"
"K014","2.136129","41.416278","BUS -124--","Vallcarca i els Penitents"
"K014","2.149693","41.371081","BUS -100--","la Font de la Guatlla"
"K014","2.18089","41.41619","BUS -117-192--","Navas"
"K014","2.218589","41.413244","BUS -B23-B20--","el Besòs i el Maresme"
"K014","2.117512","41.37858","BUS -157-H8-M12--","la Maternitat i Sant Ramon"
"K015","2.218334","41.410314","NITBUS -N7-N28--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.13161","41.380725","BUS -54--","les Corts"
"K015","2.13161","41.380725","NITBUS -N3--","les Corts"
"K015","2.136836","41.375343","NITBUS -N14-N2-N28--","Sants"
"K015","2.134196","41.405823","NITBUS -N8--","Sant Gervasi - la Bonanova"
"K015","2.14837","41.435655","NITBUS -N4--","la Vall d'Hebron"
"K014","2.194237","41.415022","BUS -V27--","Sant Martí de Provençals"
"K014","2.150653","41.359914","BUS -13--","el Poble-sec"
"K014","2.207729","41.420512","BUS -H12-V31-136--","la Verneda i la Pau"
"K014","2.174362","41.444005","BUS -11-D40-V29--","Verdun"
"K014","2.192452","41.449876","BUS -11-V31--","la Trinitat Vella"
"K014","2.14694","41.394869","BUS -68-V11--","Sant Gervasi - Galvany"
"K014","2.135895","41.386169","BUS -59-78-V7-H8--","les Corts"
"K014","2.168802","41.425676","BUS -117-V23--","la Font d'en Fargues"
"K014","2.157736","41.389718","BUS -54-67-V13--","l'Antiga Esquerra de l'Eixample"
"K015","2.11815","41.325022","NITBUS -N1--","la Marina del Prat Vermell"
"K015","2.149142","41.420179","NITBUS -N5--","el Coll"
"K015","2.147579","41.417633","NITBUS -N4-N5--","el Coll"
"K014","2.134016","41.383938","BUS -54--","les Corts"
"K015","2.171992","41.460514","NITBUS -N3--","Ciutat Meridiana"
"K014","2.177526","41.386085","BUS -120--","Sant Pere, Santa Caterina i la Ribera"
"K014","2.18032","41.385289","BUS -120--","Sant Pere, Santa Caterina i la Ribera"
"K014","2.130491","41.413251","BUS -196-H2--","Sant Gervasi - la Bonanova"
"K014","2.192861","41.41418","BUS -H10-V27--","el Clot"
"K014","2.177306","41.426681","BUS -47-122-H6-D40-D50--","Vilapicina i la Torre Llobeta"
"K014","2.199636","41.406323","BUS -7--","el Poblenou"
"K014","2.138252","41.416241","BUS -123-124-V17-H4-H2--","Vallcarca i els Penitents"
"K014","2.166628","41.376187","BUS -121-V11--","el Raval"
"K015","2.140527","41.421606","NITBUS -N4--","Sant Genís dels Agudells"
"K014","2.10812","41.390009","BUS -H2--","Pedralbes"
"K014","2.196631","41.407937","BUS -192--","Provençals del Poblenou"
"K015","2.194489","41.403851","NITBUS -N11-N8--","el Parc i la Llacuna del Poblenou"
"K014","2.165032","41.419214","BUS -119--","Can Baró"
"K014","2.145411","41.354962","BUS -125-V5--","la Marina de Port"
"K014","2.139473","41.364086","BUS -V5--","la Marina de Port"
"K014","2.136196","41.382347","BUS -V5--","les Corts"
"K014","2.133907","41.377287","BUS -V5--","Sants"
"K014","2.164324","41.391883","BUS -X1--","la Dreta de l'Eixample"
"K014","2.178533","41.402519","BUS -B24-X1--","la Sagrada Família"
"K014","2.187092","41.414344","BUS -62--","el Clot"
"K014","2.121833","41.376249","BUS -V1--","la Maternitat i Sant Ramon"
"K014","2.178004","41.458651","BUS -199--","Torre Baró"
"K015","2.169853","41.38625","NITBUS -N17-N18--","la Dreta de l'Eixample"
"K014","2.176074","41.455901","BUS -199--","Torre Baró"
"K014","2.150898","41.432794","BUS -135--","la Vall d'Hebron"
"K014","2.143493","41.432767","BUS -135--","Montbau"
"K014","2.177085","41.4127","BUS -V23--","el Camp de l'Arpa del Clot"
"K014","2.185349","41.401132","BUS -V23--","el Fort Pienc"
"K015","2.208729","41.39973","NITBUS -N28--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.19592","41.384955","BUS -V21--","la Barceloneta"
"K015","2.172375","41.401304","NITBUS -N1-N9--","la Sagrada Família"
"K014","2.189717","41.378463","BUS -47-59-D20--","la Barceloneta"
"K015","2.105797","41.387","NITBUS -N12--","Pedralbes"
"K014","2.16271","41.383443","BUS -55-120-L95-H16-D50-E95--","Sant Antoni"
"K014","2.183822","41.380949","BUS -BCTE--","la Barceloneta"
"K014","2.197582","41.386539","BUS -BCTE--","la Barceloneta"
"K014","2.146642","41.369309","BUS -BCTO--","el Poble-sec"
"K015","2.171015","41.38741","NITBUS -N5--","la Dreta de l'Eixample"
"K014","2.130939","41.369224","BUS -LH2-V1--","la Bordeta"
"K014","2.126043","41.372612","BUS -V1--","Sants - Badal"
"K014","2.186327","41.395402","BUS -6--","el Fort Pienc"
"K014","2.174305","41.429202","BUS -34-132-H6-V27-V29--","Vilapicina i la Torre Llobeta"
"K014","2.167239","41.375721","BUS -H14--","el Raval"
"K014","2.151598","41.432795","BUS -V21--","la Vall d'Hebron"
"K015","2.149854","41.388859","NITBUS -N12--","l'Antiga Esquerra de l'Eixample"
"K014","2.199648","41.426336","BUS -136--","la Verneda i la Pau"
"K015","2.13503","41.394374","NITBUS -N0--","Sant Gervasi - Galvany"
"K014","2.200287","41.400191","BUS -V25--","el Poblenou"
"K015","2.149257","41.420539","NITBUS -N4--","el Coll"
"K015","2.158028","41.381624","NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","Sant Antoni"
"K014","2.147667","41.321643","BUS -88-89--","la Marina del Prat Vermell"
"K014","2.176943","41.372759","BUS -88-89--","el Raval"
"K015","2.196366","41.388408","NITBUS -N28--","la Vila Olímpica del Poblenou"
"K015","2.215383","41.409319","NITBUS -N28--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.212478","41.415699","BUS -B25-H14--","el Besòs i el Maresme"
"K015","2.2071","41.414919","NITBUS -N11--","Provençals del Poblenou"
